2_61	92.5181 
2_62	105.1075 
2_63	98.8826 
2_64	89.3192 
2_65	103.7864 
2_66	93.4031 
2_67	86.325 
3_0	60.5548 
3_1	100.2931 
3_2	98.2124 
3_3	0.0 
3_4	91.0308 
3_5	61.1092 
3_6	37.1158 
3_7	75.7546 
3_8	32.4255 
3_9	31.7268 
3_10	115.3697 
3_11	27.4735 
3_12	122.163 
3_13	77.5589 
3_14	62.1995 
3_15	62.4894 
3_16	102.016 
3_17	127.6068 
3_18	117.2703 
3_19	14.0609 
3_20	71.3662 
3_21	64.4304 
3_22	79.9541 
3_23	28.1787 
3_24	118.6749 
3_25	125.1093 
3_26	106.7475 
3_27	37.9879 
3_28	82.1024 
3_29	61.8714 
3_30	147.5824 
3_31	110.6936 
3_32	69.0184 
3_33	83.5412 
3_34	72.8961 
3_35	103.017 
3_36	104.6676 
3_37	14.3139 
3_38	94.0466 
3_39	68.8129 
3_40	55.4122 
3_41	87.4432 
3_42	36.4075 
3_43	43.4907 
3_44	119.1366 
3_45	34.1373 
3_46	123.0297 
3_47	89.2556 
3_48	67.6241 
3_49	64.8177 
3_50	108.2482 
3_51	132.9243 
3_52	122.5574 
3_53	23.2906 
3_54	79.9671 
3_55	66.9074 
3_56	87.0629 
3_57	33.9581 
3_58	118.6095 
3_59	129.182 
3_60	109.8697 
3_61	47.5227 
3_62	94.2416 
3_63	76.368 
3_64	148.0818 
3_65	114.4262 
3_66	79.0551 
3_67	90.6477 
4_0	62.2643 
4_1	72.3035 
4_2	82.5261 
4_3	91.0308 
4_4	0.0 
4_5	39.859 
4_6	88.9548 
4_7	39.0676 
4_8	67.3858 
4_9	87.6614 
4_10	40.9272 
4_11	67.4435 
4_12	51.1238 
4_13	46.7711 
4_14	29.8976 
4_15	95.1159 
4_16	56.8818 
4_17	54.6058 
4_18	56.5143 
4_19	84.8031 
4_20	83.1967 
4_21	76.4134 
4_22	79.8026 
4_23	88.7608 
4_24	60.2708 
4_25	73.3007 
4_26	85.6304 
4_27	99.0037 
4_28	44.2558 
4_29	79.1771 
4_30	78.2091 
4_31	21.8992 
4_32	49.9015 
4_33	39.7572 
4_34	92.0936 
4_35	75.1191 
4_36	100.9806 
4_37	95.2962 
4_38	45.7761 
4_39	69.5496 
4_40	107.3169 
4_41	78.0637 
4_42	71.2045 
4_43	102.6981 
4_44	62.5567 
4_45	76.4638 
4_46	56.9656 
4_47	86.3642 
4_48	57.1329 
4_49	98.0576 
4_50	87.6581 
4_51	85.191 
4_52	87.9073 
4_53	90.5347 
4_54	104.1556 
4_55	79.9742 
4_56	100.3665 
4_57	94.0516 
4_58	64.7235 
4_59	92.815 
4_60	92.1655 
4_61	110.0401 
4_62	83.148 
4_63	103.383 
4_64	82.3053 
4_65	57.7861 
4_66	81.3947 
4_67	71.5955 
5_0	32.4814 
5_1	86.885 
5_2	85.6139 
5_3	61.1092 
5_4	39.859 
5_5	0.0 
5_6	55.9877 
5_7	17.2217 
5_8	48.4461 
5_9	49.7252 
5_10	73.1029 
5_11	35.9928 
5_12	85.8232 
5_13	27.6196 
5_14	15.5107 
5_15	83.8789 
5_16	68.0197 
5_17	82.7351 
5_18	77.6991 
5_19	52.3573 
5_20	69.3696 
5_21	71.7946 
5_22	73.0036 
5_23	65.6376 
5_24	89.341 
5_25	94.5609 
5_26	96.98 
5_27	73.1477 
5_28	37.8317 
5_29	56.2745 
5_30	112.4817 
5_31	58.8989 
5_32	37.1571 
5_33	46.5122 
5_34	92.3 
5_35	91.6425 
5_36	111.9964 
5_37	69.4704 
5_38	69.1664 
5_39	70.466 
5_40	96.012 
5_41	86.8227 
5_42	57.3813 
5_43	82.6582 
5_44	94.0486 
5_45	57.8291 
5_46	90.9859 
5_47	94.9757 
5_48	61.5413 
5_49	89.9059 
5_50	106.082 
5_51	114.9444 
5_52	112.4622 
5_53	66.3934 
5_54	104.3055 
5_55	77.8634 
5_56	104.3935 
5_57	76.0222 
5_58	93.2516 
5_59	117.4779 
5_60	106.1217 
5_61	93.9862 
5_62	96.3087 
5_63	102.7141 
5_64	116.8978 
5_65	88.2355 
5_66	88.2725 
5_67	87.0519 
6_0	35.9283 
6_1	94.861 
6_2	80.3303 
6_3	37.1158 
6_4	88.9548 
6_5	55.9877 
6_6	0.0 
6_7	63.3611 
6_8	41.4777 
6_9	37.8021 
6_10	107.6673 
6_11	42.4255 
6_12	119.7512 
6_13	58.3372 
6_14	61.0671 
6_15	57.5973 
6_16	83.9981 
6_17	114.3577 
6_18	101.7619 
6_19	39.4788 
6_20	46.9434 
6_21	61.4906 
6_22	59.2306 
6_23	33.7484 
6_24	114.9485 
6_25	111.2703 
6_26	97.6409 
6_27	27.0265 
6_28	62.426 
6_29	30.8559 
6_30	142.5233 
6_31	104.9368 
6_32	49.7261 
6_33	69.5392 
6_34	100.3867 
6_35	101.024 
6_36	111.96 
6_37	50.4708 
6_38	107.4124 
6_39	94.2686 
6_40	85.4881 
6_41	112.503 
6_42	53.856 
6_43	80.1114 
6_44	125.6789 
6_45	64.4534 
6_46	123.581 
6_47	114.6431 
6_48	87.9895 
6_49	68.2692 
6_50	120.7617 
6_51	142.3575 
6_52	133.1271 
6_53	59.1862 
6_54	96.2036 
6_55	69.5738 
6_56	99.1794 
6_57	52.5368 
6_58	117.6041 
6_59	133.9399 
6_60	108.4963 
6_61	68.0424 
6_62	115.1802 
6_63	99.3071 
6_64	146.7171 
6_65	125.8436 
6_66	99.6206 
6_67	105.651 
7_0	31.3858 
7_1	89.0666 
7_2	84.2215 
7_3	75.7546 
7_4	39.0676 
7_5	17.2217 
7_6	63.3611 
7_7	0.0 
7_8	61.5455 
7_9	61.9569 
7_10	68.6034 
7_11	52.176 
7_12	84.4847 
7_13	15.1586 
7_14	26.434 
7_15	91.5798 
7_16	61.7952 
7_17	74.4379 
7_18	70.2263 
7_19	67.5182 
7_20	70.3869 
7_21	79.0916 
7_22	73.2314 
7_23	77.3377 
7_24	88.8179 
7_25	89.6364 
7_26	98.1252 
7_27	82.2287 
7_28	28.7894 
7_29	56.969 
7_30	109.2546 
7_31	53.3024 
7_32	35.1172 
7_33	43.0709 
7_34	107.1938 
7_35	95.0039 
7_36	119.7545 
7_37	85.1833 
7_38	77.7675 
7_39	85.431 
7_40	111.642 
7_41	100.4317 
7_42	71.4814 
7_43	99.8266 
7_44	98.0181 
7_45	74.8807 
7_46	91.5117 
7_47	108.6169 
7_48	75.3394 
7_49	99.323 
7_50	114.5832 
7_51	120.0694 
7_52	119.14 
7_53	83.1262 
7_54	116.1118 
7_55	86.4558 
7_56	114.6688 
7_57	89.4574 
7_58	94.3626 
7_59	121.82 
7_60	110.1673 
7_61	107.6163 
7_62	108.2746 
7_63	116.3366 
7_64	115.7681 
7_65	94.2806 
7_66	100.9679 
7_67	97.1619 
8_0	49.4821 
8_1	68.4208 
8_2	70.3333 
8_3	32.4255 
8_4	67.3858 
8_5	48.4461 
8_6	41.4777 
8_7	61.5455 
8_8	0.0 
8_9	50.9266 
8_10	85.1601 
8_11	31.0181 
8_12	91.1646 
8_13	61.8014 
8_14	42.5381 
8_15	42.9083 
8_16	73.3238 
8_17	98.0567 
8_18	87.5673 
8_19	36.5186 
8_20	51.2669 
8_21	36.001 
8_22	55.3879 
8_23	22.7575 
8_24	86.5243 
8_25	93.8098 
8_26	76.2176 
8_27	38.0183 
8_28	60.2149 
8_29	48.3844 
8_30	115.6719 
8_31	84.6119 
8_32	46.1425 
8_33	55.4798 
8_34	61.0986 
8_35	71.2767 
8_36	78.0363 
8_37	35.6909 
8_38	70.9915 
8_39	57.1242 
8_40	54.2698 
8_41	73.4798 
8_42	13.7607 
8_43	58.1746 
8_44	89.6781 
8_45	35.9338 
8_46	92.0621 
8_47	74.1901 
8_48	49.5964 
8_49	45.2249 
8_50	81.3574 
8_51	104.3095 
8_52	94.3668 
8_53	39.6848 
8_54	61.4384 
8_55	39.1639 
8_56	64.3751 
8_57	28.31 
8_58	86.5668 
8_59	98.8091 
8_60	79.7294 
8_61	46.2042 
8_62	73.7197 
8_63	62.0559 
8_64	116.3594 
8_65	88.8227 
8_66	58.3638 
8_67	64.8695 
9_0	50.5342 
9_1	115.5415 
9_2	109.46 
9_3	31.7268 
9_4	87.6614 
9_5	49.7252 
9_6	37.8021 
9_7	61.9569 
9_8	50.9266 
9_9	0.0 
9_10	118.3454 
9_11	26.2932 
9_12	128.892 
9_13	65.5766 
9_14	58.4511 
9_15	85.2511 
9_16	105.0927 
9_17	128.2757 
9_18	119.603 
9_19	20.7804 
9_20	80.3476 
9_21	84.3149 
9_22	90.2958 
9_23	52.8174 
9_24	128.6203 
9_25	132.5292 
9_26	122.6446 
9_27	56.5096 
9_28	76.5216 
9_29	63.3261 
9_30	155.4427 
9_31	107.7775 
9_32	67.955 
9_33	85.3473 
9_34	96.1392 
9_35	119.7855 
9_36	128.8249 
9_37	43.4206 
9_38	101.9459 
9_39	82.0266 
9_40	84.6267 
9_41	101.8279 
9_42	59.2216 
9_43	61.2048 
9_44	130.8021 
9_45	49.8896 
9_46	131.9502 
9_47	107.7122 
9_48	80.1841 
9_49	91.0124 
9_50	129.0181 
9_51	148.0274 
9_52	140.7851 
9_53	44.0339 
9_54	108.3048 
9_55	89.4069 
9_56	113.7288 
9_57	64.0282 
9_58	130.5515 
9_59	147.3734 
9_60	129.6784 
9_61	79.0287 
9_62	113.839 
9_63	104.3558 
9_64	158.1008 
9_65	123.7397 
9_66	101.2997 
9_67	109.4758 
10_0	81.7702 
10_1	50.7728 
10_2	64.6247 
10_3	115.3697 
10_4	40.9272 
10_5	73.1029 
10_6	107.6673 
10_7	68.6034 
10_8	85.1601 
10_9	118.3454 
10_10	0.0 
10_11	97.5998 
10_12	21.077 
10_13	67.631 
10_14	61.9064 
10_15	95.0991 
10_16	38.3461 
10_17	20.4701 
10_18	26.2311 
10_19	113.1987 
10_20	82.3727 
10_21	75.214 
10_22	72.9393 
10_23	103.2687 
10_24	27.832 
10_25	37.548 
10_26	61.988 
10_27	111.3169 
10_28	54.3694 
10_29	87.7155 
10_30	40.7534 
10_31	26.7377 
10_32	60.1628 
10_33	39.2273 
10_34	106.4969 
10_35	54.0341 
10_36	87.7428 
10_37	119.0213 
10_38	62.242 
10_39	93.8742 
10_40	122.6739 
10_41	97.2108 
10_42	88.0882 
10_43	130.413 
10_44	49.0397 
10_45	104.1161 
10_46	31.9034 
10_47	100.5062 
10_48	79.5611 
10_49	98.0051 
10_50	78.8428 
10_51	69.8768 
10_52	74.2483 
10_53	117.4342 
10_54	104.4781 
10_55	78.4431 
10_56	95.9078 
10_57	107.6573 
10_58	36.4349 
10_59	69.6579 
10_60	70.5839 
10_61	121.2495 
10_62	89.9363 
10_63	109.805 
10_64	49.2093 
10_65	60.3464 
10_66	88.9105 
10_67	72.9616 
11_0	46.9506 
11_1	94.5552 
11_2	94.9579 
11_3	27.4735 
11_4	67.4435 
11_5	35.9928 
11_6	42.4255 
11_7	52.176 
11_8	31.0181 
11_9	26.2932 
11_10	97.5998 
11_11	0.0 
11_12	105.7312 
11_13	57.7526 
11_14	38.4383 
11_15	72.2602 
11_16	89.5148 
11_17	110.1631 
11_18	102.3953 
11_19	17.5797 
11_20	71.8761 
11_21	66.2982 
11_22	78.5411 
11_23	43.037 
11_24	105.729 
11_25	114.0212 
11_26	103.7535 
11_27	53.9502 
11_28	64.9035 
11_29	59.6415 
11_30	132.8544 
11_31	88.2524 
11_32	55.4108 
11_33	68.3159 
11_34	73.4386 
11_35	97.6033 
11_36	106.5591 
11_37	34.8199 
11_38	76.3503 
11_39	57.881 
11_40	68.0661 
11_41	77.4345 
11_42	37.4402 
11_43	50.1627 
11_44	105.2093 
11_45	29.2736 
11_46	107.7474 
11_47	83.242 
11_48	54.3915 
11_49	75.4663 
11_50	103.7531 
11_51	122.0051 
11_52	115.0202 
11_53	31.8177 
11_54	87.9401 
11_55	69.8449 
11_56	92.454 
11_57	50.3003 
11_58	106.7994 
11_59	122.7393 
11_60	108.3342 
11_61	66.8595 
11_62	88.3736 
11_63	83.3115 
11_64	134.2284 
11_65	97.9732 
11_66	76.5905 
11_67	83.6601 
12_0	97.5904 
12_1	49.9302 
12_2	73.8736 
12_3	122.163 
12_4	51.1238 
12_5	85.8232 
12_6	119.7512 
12_7	84.4847 
12_8	91.1646 
12_9	128.892 
12_10	21.077 
12_11	105.7312 
12_12	0.0 
12_13	85.2772 
12_14	72.4875 
12_15	99.7247 
12_16	54.9486 
12_17	37.343 
12_18	43.4616 
12_19	120.8752 
12_20	94.4969 
12_21	79.0586 
12_22	84.1078 
12_23	109.8328 
12_24	17.8286 
12_25	44.9481 
12_26	62.9896 
12_27	120.015 
12_28	72.5639 
12_29	102.032 
12_30	28.7121 
12_31	39.381 
12_32	75.6425 
12_33	55.0435 
12_34	99.7794 
12_35	49.0619 
12_36	78.7189 
12_37	123.4288 
12_38	55.1083 
12_39	89.9974 
12_40	119.9785 
12_41	89.1025 
12_42	90.9302 
12_43	131.2865 
12_44	30.5981 
12_45	106.524 
12_46	11.3733 
12_47	90.9278 
12_48	76.4308 
12_49	99.3806 
12_50	64.7813 
12_51	49.9439 
12_52	56.7331 
12_53	120.9429 
12_54	98.617 
12_55	79.2856 
12_56	89.2914 
12_57	110.576 
12_58	22.436 
12_59	53.4649 
12_60	64.5482 
12_61	122.0224 
12_62	78.4956 
12_63	103.1343 
12_64	31.4876 
12_65	46.3316 
12_66	80.767 
12_67	62.3206 
13_0	22.8293 
13_1	84.2565 
13_2	74.0404 
13_3	77.5589 
13_4	46.7711 
13_5	27.6196 
13_6	58.3372 
13_7	15.1586 
13_8	61.8014 
13_9	65.5766 
13_10	67.631 
13_11	57.7526 
13_12	85.2772 
13_13	0.0 
13_14	34.4878 
13_15	85.4602 
13_16	52.739 
13_17	70.4487 
13_18	63.6114 
13_19	71.3514 
13_20	59.4243 
13_21	74.3553 
13_22	62.5902 
13_23	74.7639 
13_24	87.2273 
13_25	82.6445 
13_26	91.1665 
13_27	76.8831 
13_28	17.81 
13_29	46.0027 
13_30	107.9015 
13_31	57.2826 
13_32	25.661 
13_33	36.9226 
13_34	112.7512 
13_35	91.4813 
13_36	117.7713 
13_37	88.0585 
13_38	86.1713 
13_39	94.3463 
13_40	114.7921 
13_41	109.3077 
13_42	73.2154 
13_43	106.7422 
13_44	101.4548 
13_45	81.6807 
13_46	93.0212 
13_47	115.9447 
13_48	83.3219 
13_49	95.0863 
13_50	116.4572 
13_51	123.266 
13_52	121.379 
13_53	88.3825 
13_54	115.8861 
13_55	83.1475 
13_56	113.6245 
13_57	88.8231 
13_58	93.4973 
13_59	121.2812 
13_60	105.8139 
13_61	106.9294 
13_62	113.8632 
13_63	118.5575 
13_64	115.6495 
13_65	101.2065 
13_66	105.0503 
13_67	100.8784 
14_0	40.0553 
14_1	74.2816 
14_2	78.0471 
14_3	62.1995 
14_4	29.8976 
14_5	15.5107 
14_6	61.0671 
14_7	26.434 
14_8	42.5381 
14_9	58.4511 
14_10	61.9064 
14_11	38.4383 
14_12	72.4875 
14_13	34.4878 
14_14	0.0 
14_15	77.1268 
14_16	60.9861 
14_17	74.2467 
14_18	69.4787 
14_19	55.5965 
14_20	66.7744 
14_21	62.2982 
14_22	67.8959 
14_23	62.9114 
14_24	75.7442 
14_25	84.5179 
14_26	85.7577 
14_27	72.9394 
14_28	37.5214 
14_29	58.3279 
14_30	99.7937 
14_31	50.0236 
14_32	35.2006 
14_33	38.6251 
14_34	81.0482 
14_35	78.129 
14_36	98.3528 
14_37	68.1572 
14_38	55.2212 
14_39	60.131 
14_40	88.156 
14_41	75.0249 
14_42	49.2521 
14_43	79.9006 
14_44	78.8963 
14_45	53.3627 
14_46	76.7669 
14_47	82.4403 
14_48	49.3023 
14_49	81.3758 
14_50	90.9444 
14_51	99.5435 
14_52	96.9745 
14_53	64.6746 
14_54	92.6127 
14_55	67.1316 
14_56	91.838 
14_57	70.4918 
14_58	78.9318 
14_59	102.4018 
14_60	93.0048 
14_61	87.8554 
14_62	82.2561 
14_63	91.2291 
14_64	103.1283 
14_65	73.7741 
14_66	74.8631 
14_67	72.1353 
15_0	71.2453 
15_1	56.7989 
15_2	50.4905 
15_3	62.4894 
15_4	95.1159 
15_5	83.8789 
15_6	57.5973 
15_7	91.5798 
15_8	42.9083 
15_9	85.2511 
15_10	95.0991 
15_11	72.2602 
15_12	99.7247 
15_13	85.4602 
15_14	77.1268 
15_15	0.0 
15_16	73.1701 
15_17	103.889 
15_18	89.2446 
15_19	72.5911 
15_20	37.8756 
15_21	21.0935 
15_22	38.7385 
15_23	34.5537 
15_24	87.8035 
15_25	86.2144 
15_26	55.4242 
15_27	36.5625 
15_28	76.7065 
15_29	51.4357 
15_30	116.2886 
15_31	105.5637 
15_32	61.3833 
15_33	67.1243 
15_34	80.0307 
15_35	60.6722 
15_36	61.6403 
15_37	64.2565 
15_38	97.8 
15_39	89.9484 
15_40	67.1706 
15_41	101.1085 
15_42	45.2256 
15_43	90.0638 
15_44	100.0844 
15_45	74.4175 
15_46	100.0245 
15_47	96.0424 
15_48	81.4472 
15_49	15.7773 
15_50	81.9932 
15_51	109.9614 
15_52	96.2399 
15_53	74.0166 
15_54	52.0838 
15_55	25.2921 
15_56	51.2646 
15_57	37.4402 
15_58	87.2253 
15_59	92.1768 
15_60	60.3875 
15_61	44.1933 
15_62	89.0795 
15_63	65.0615 
15_64	117.3477 
15_65	108.7093 
15_66	71.6981 
15_67	76.3017 
16_0	60.2091 
16_1	44.5247 
16_2	34.123 
16_3	102.016 
16_4	56.8818 
16_5	68.0197 
16_6	83.9981 
16_7	61.7952 
16_8	73.3238 
16_9	105.0927 
16_10	38.3461 
16_11	89.5148 
16_12	54.9486 
16_13	52.739 
16_14	60.9861 
16_15	73.1701 
16_16	0.0 
16_17	35.4984 
16_18	19.2841 
16_19	102.086 
16_20	49.9034 
16_21	58.2899 
16_22	40.5001 
16_23	84.9338 
16_24	48.8245 
16_25	31.2253 
16_26	47.5993 
16_27	87.3012 
16_28	34.9726 
16_29	57.5068 
16_30	67.7825 
16_31	52.562 
16_32	37.5293 
16_33	22.4396 
16_34	113.2518 
16_35	53.7126 
16_36	87.7295 
16_37	108.6813 
16_38	85.4095 
16_39	105.0309 
16_40	119.271 
16_41	113.6125 
16_42	80.6383 
16_43	128.7077 
16_44	77.5078 
16_45	102.6387 
16_46	63.2569 
16_47	115.1042 
16_48	90.6789 
16_49	81.4862 
16_50	92.286 
16_51	96.1789 
16_52	93.9516 
16_53	111.421 
16_54	101.018 
16_55	66.2028 
16_56	93.055 
16_57	94.3796 
16_58	56.7885 
16_59	84.7816 
16_60	66.7541 
16_61	108.6944 
16_62	105.0439 
16_63	110.5569 
16_64	77.5613 
16_65	89.964 
16_66	97.1338 
16_67	86.4309 
17_0	85.8946 
17_1	60.0313 
17_2	64.9385 
17_3	127.6068 
17_4	54.6058 
17_5	82.7351 
17_6	114.3577 
17_7	74.4379 
17_8	98.0567 
17_9	128.2757 
17_10	20.4701 
17_11	110.1631 
17_12	37.343 
17_13	70.4487 
17_14	74.2467 
17_15	103.889 
17_16	35.4984 
17_17	0.0 
17_18	17.1248 
17_19	125.4378 
17_20	85.0322 
17_21	85.8016 
17_22	75.295 
17_23	114.1138 
17_24	40.5907 
17_25	32.5789 
17_26	66.9498 
17_27	119.4519 
17_28	56.2105 
17_29	90.5736 
17_30	44.447 
17_31	37.4892 
17_32	64.9054 
17_33	45.2449 
17_34	125.5073 
17_35	65.3192 
17_36	101.1521 
17_37	132.8583 
17_38	82.4092 
17_39	113.1549 
17_40	139.4185 
17_41	117.4286 
17_42	102.9007 
17_43	146.9984 
17_44	67.4909 
17_45	120.2766 
17_46	48.444 
17_47	120.6467 
17_48	98.7345 
17_49	109.0507 
17_50	96.301 
17_51	86.6621 
17_52	91.2804 
17_53	132.4532 
17_54	119.8737 
17_55	90.7526 
17_56	110.6569 
17_57	120.8625 
17_58	50.4335 
17_59	82.9312 
17_60	80.1716 
17_61	134.8854 
17_62	109.7826 
17_63	127.0528 
17_64	57.4114 
17_65	80.1533 
17_66	107.7749 
17_67	92.1683 
18_0	75.5897 
18_1	49.178 
18_2	48.3018 
18_3	117.2703 
18_4	56.5143 
18_5	77.6991 
18_6	101.7619 
18_7	70.2263 
18_8	87.5673 
18_9	119.603 
18_10	26.2311 
18_11	102.3953 
18_12	43.4616 
18_13	63.6114 
18_14	69.4787 
18_15	89.2446 
18_16	19.2841 
18_17	17.1248 
18_18	0.0 
18_19	116.4073 
18_20	68.9985 
18_21	72.4878 
18_22	58.8235 
18_23	101.4707 
18_24	40.3032 
18_25	22.9959 
18_26	53.9953 
18_27	105.4034 
18_28	47.1227 
18_29	76.2976 
18_30	52.2947 
18_31	45.0264 
18_32	53.3487 
18_33	34.476 
18_34	120.1806 
18_35	56.4631 
18_36	92.6201 
18_37	123.029 
18_38	84.331 
18_39	110.4534 
18_40	130.596 
18_41	116.4461 
18_42	93.3145 
18_43	140.0733 
18_44	70.8019 
18_45	113.5577 
18_46	53.3237 
18_47	118.4677 
18_48	95.8163 
18_49	95.642 
18_50	92.8059 
18_51	89.5069 
18_52	90.6802 
18_53	124.2361 
18_54	110.263 
18_55	78.5569 
18_56	101.1428 
18_57	109.1802 
18_58	49.8645 
18_59	80.7726 
18_60	70.4788 
18_61	123.0516 
18_62	107.3658 
18_63	119.088 
18_64	64.0867 
18_65	84.6973 
18_66	102.5846 
18_67	88.747 
19_0	56.3893 
19_1	104.5087 
19_2	102.9124 
19_3	14.0609 
19_4	84.8031 
19_5	52.3573 
19_6	39.4788 
19_7	67.5182 
19_8	36.5186 
19_9	20.7804 
19_10	113.1987 
19_11	17.5797 
19_12	120.8752 
19_13	71.3514 
19_14	55.5965 
19_15	72.5911 
19_16	102.086 
19_17	125.4378 
19_18	116.4073 
19_19	0.0 
19_20	76.3724 
19_21	71.5158 
19_22	84.8336 
19_23	39.0463 
19_24	119.3734 
19_25	126.5647 
19_26	112.215 
19_27	48.235 
19_28	78.4535 
19_29	64.0337 
19_30	147.4092 
19_31	105.3664 
19_32	67.3238 
19_33	82.092 
19_34	76.5983 
19_35	107.4308 
19_36	112.1339 
19_37	23.4652 
19_38	90.5818 
19_39	66.3907 
19_40	63.8612 
19_41	85.9317 
19_42	41.6291 
19_43	43.7558 
19_44	118.8594 
19_45	31.8365 
19_46	122.3417 
19_47	90.1067 
19_48	65.4375 
19_49	75.5045 
19_50	112.3705 
19_51	134.0965 
19_52	125.393 
19_53	24.3226 
19_54	89.1555 
19_55	74.5658 
19_56	95.5995 
19_57	45.7994 
19_58	119.8879 
19_59	133.0424 
19_60	116.1267 
19_61	60.2349 
19_62	96.3287 
19_63	84.1763 
19_64	148.3511 
19_65	112.0762 
19_66	82.9134 
19_67	93.1369 
20_0	46.3224 
20_1	59.9096 
20_2	35.2388 
20_3	71.3662 
20_4	83.1967 
20_5	69.3696 
20_6	46.9434 
20_7	70.3869 
20_8	51.2669 
20_9	80.3476 
20_10	82.3727 
20_11	71.8761 
20_12	94.4969 
20_13	59.4243 
20_14	66.7744 
20_15	37.8756 
20_16	49.9034 
20_17	85.0322 
20_18	68.9985 
20_19	76.3724 
20_20	0.0 
20_21	38.2792 
20_22	13.9251 
20_23	48.7774 
20_24	84.8061 
20_25	72.3168 
20_26	57.3311 
20_27	43.2227 
20_28	49.6554 
20_29	21.8 
20_30	110.5642 
20_31	90.8142 
20_32	36.6473 
20_33	47.1771 
20_34	105.0587 
20_35	68.5127 
20_36	86.6651 
20_37	79.678 
20_38	103.4296 
20_39	104.1816 
20_40	96.7676 
20_41	117.579 
20_42	61.5049 
20_43	107.9022 
20_44	105.7824 
20_45	86.9332 
20_46	99.0577 
20_47	116.6563 
20_48	93.0186 
20_49	52.5971 
20_50	102.0832 
20_51	121.224 
20_52	111.9612 
20_53	88.0787 
20_54	85.605 
20_55	49.5926 
